epoch,metric,label
157,0.2651620209217071,val_loss
158,0.2649163901805877,val_loss
159,0.2650422155857086,val_loss
160,0.2652953863143921,val_loss
161,0.2649678885936737,val_loss
162,0.26505047082901,val_loss
163,0.2649961411952972,val_loss
164,0.2646155059337616,val_loss
165,0.2641955614089966,val_loss
166,0.2640292048454284,val_loss
167,0.264286607503891,val_loss
168,0.2643521726131439,val_loss
169,0.2644548714160919,val_loss
170,0.2635917961597442,val_loss
171,0.2636451125144958,val_loss
172,0.2632542848587036,val_loss
173,0.2629006803035736,val_loss
174,0.2625219821929931,val_loss
175,0.2632558345794678,val_loss
176,0.2630602717399597,val_loss
177,0.2621525526046753,val_loss
178,0.2626082301139831,val_loss
179,0.2623948752880096,val_loss
180,0.262184739112854,val_loss
181,0.2621910572052002,val_loss
