epoch,metric,label
157,0.3837217688560486,val_loss
158,0.3815484344959259,val_loss
159,0.3795334696769714,val_loss
160,0.3766585886478424,val_loss
161,0.3726617395877838,val_loss
162,0.3707369267940521,val_loss
163,0.3686377704143524,val_loss
164,0.3661277294158935,val_loss
165,0.3634320199489593,val_loss
166,0.3609232306480407,val_loss
167,0.3582932949066162,val_loss
168,0.3560987710952759,val_loss
169,0.3532920181751251,val_loss
170,0.3512700796127319,val_loss
171,0.3488207757472992,val_loss
172,0.3464384377002716,val_loss
173,0.3441906273365021,val_loss
174,0.3415511846542358,val_loss
175,0.3395423889160156,val_loss
176,0.3376494646072387,val_loss
177,0.3353295028209686,val_loss
178,0.3323838710784912,val_loss
179,0.3296431005001068,val_loss
180,0.3279522955417633,val_loss
181,0.3257766664028168,val_loss
